Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
16674	1118630	1210648	1182658	1162737	1192958	1237008	1218881	1083900	1215741	1127694	1013255	939147.6	1040051	1111542	1122945	1042982	1094698	1128866	1164147	1116708	1233918	1292403	1062469	1031417	985960.6	1045746	1056063	1035965	1030638	1051902	1036049	1026353	1058549	1117927	996416.6	918755.6	953253.3	1007679	1045569	998809.6	1074264	1144519	1039630	986818.4	991809	1005166	971726.3	855339	945499.7	1021995	1068642	1002874	1060467	1050998	1050131	1024486	976739.4	1024594	952216.1	884148	1013200	1103668	1138585	1045374	1063167	1087976	1104020	1011808	1013499	1079332	974491.7	904054.1	1066197	1211376	1278054	1168948	1225767	1253602	1154683	1089804	1067754	1127037	1039506	976589.3	1079321	1204796	1223671	1135053	1234634	1200881	1115369	1131614	1113679	1216648	1064778	1054747	
16693	1136522	1211400	1182655	1160084	1192702	1241729	1216654	1071873	1213610	1128565	999468.7	948052.6	1039002	1108288	1119931	1038231	1090805	1126415	1169202	1118402	1234443	1287082	1061414	1023840	983954.6	1047602	1063575	1026906	1031364	1062978	1042043	1026671	1058551	1129017	989930.1	913667.9	951752.7	1013893	1045165	1005937	1068120	1146986	1037427	980679	997449.1	1003871	971079.6	858045.9	940646.4	1021809	1064562	1003917	1060825	1056969	1044263	1012537	973595	1021223	956790.1	878004	1010992	1106884	1133458	1048976	1071889	1086758	1102461	1015939	1013497	1069404	966302	902837.3	1060841	1215287	1281837	1171827	1228540	1251770	1153912	1092162	1079663	1118675	1044369	978327	1077832	1205471	1213362	1137833	1226087	1222548	1119476	1130656	1118745	1221309	1054545	1058997	
16714	1136867	1206598	1176976	1156091	1197027	1244977	1215622	1070790	1215814	1124463	1006077	941503.1	1043721	1108010	1117437	1039499	1089508	1134299	1168613	1116497	1228160	1291068	1067369	1031670	991398	1039623	1057019	1020498	1024403	1089655	1029686	1033990	1058322	1139974	985938	917585.1	945817.1	1006189	1040295	1003460	1068721	1151130	1034260	982128.3	993618.1	1020244	970703.4	853587	950544.3	1021228	1058304	1003835	1055811	1057322	1046681	1011373	980817.4	1033480	954855.9	876966.7	1014412	1102402	1141076	1047540	1080687	1099884	1098481	1009578	1007791	1067570	966349.9	910385.1	1063625	1212531	1271329	1170591	1229704	1248377	1150022	1093056	1073018	1114429	1033812	979840.4	1079424	1196796	1213040	1162271	1231106	1228598	1120622	1133646	1114494	1221721	1065514	1051527	
16734	1120732	1205725	1175425	1146639	1198681	1260965	1210481	1071869	1220086	1134086	998319.9	940937.4	1045541	1110876	1112875	1032677	1094736	1128452	1157442	1117722	1229078	1296162	1061354	1017253	991434.4	1046307	1052662	1022919	1017184	1090457	1040894	1036486	1049811	1153834	995639.3	914243.9	951284.1	1007586	1045674	1001692	1068445	1154352	1043008	972912.4	988826.4	1036735	966399.9	846179.3	946357.6	1016663	1060913	1004030	1059888	1051855	1036249	1009584	989501.4	1036200	953786.1	882870.6	1011571	1102470	1138044	1049175	1101187	1089157	1094130	1025632	1014242	1076385	961534	907875.3	1065236	1210220	1272990	1178264	1221454	1257820	1142982	1084916	1081654	1124276	1041933	983666.7	1076608	1205105	1224546	1163648	1233909	1230282	1111984	1126286	1119211	1213774	1066520	1066678	
16754	1128670	1205631	1170993	1148173	1216617	1269260	1212591	1078846	1215280	1134334	999006	952526.6	1035640	1112799	1121424	1045137	1083932	1139203	1149192	1101574	1226869	1288099	1063033	1021969	994062	1053895	1061512	1024051	1020417	1093934	1031065	1031505	1049615	1167722	1000714	919132.7	949834.3	1006154	1035002	1008242	1059768	1151470	1029382	971165.7	986098.6	1042086	963215.9	851307.7	951651.9	1021249	1062399	1007639	1051684	1061616	1029522	1019158	985429	1039253	945660.3	880526.7	1018492	1111285	1137071	1057175	1108444	1099128	1100230	1009698	1015081	1081585	965504.9	905728	1062704	1214817	1274984	1196689	1219963	1249138	1136065	1086901	1075060	1123375	1036802	981419.3	1073037	1203542	1215916	1164682	1229246	1239166	1113456	1116696	1121063	1212753	1057085	1057449	
16774	1129065	1216918	1172742	1144582	1223569	1268856	1203841	1072582	1217850	1127033	1006746	948972.9	1038869	1118717	1111854	1044355	1083882	1127184	1154380	1115780	1218208	1279731	1061257	1026928	993486.6	1042107	1062231	1022741	1012107	1088609	1031909	1019872	1049890	1158472	1007871	923167.9	945897.3	1003782	1033723	1012177	1063893	1150619	1038849	971409.1	993980.9	1033218	966113.6	848068.3	948428.3	1032619	1059990	1014536	1044824	1059224	1038947	1012064	975694.1	1037415	948288.1	879245.4	1013627	1105280	1130225	1081707	1100811	1089747	1096770	1009856	1008444	1078380	966104	907976.4	1062599	1211226	1263723	1230804	1214633	1254204	1134534	1077664	1066940	1122310	1031290	987892.7	1083166	1204601	1210842	1168779	1226084	1230898	1112119	1123969	1114397	1212168	1061705	1062347	
16794	1133248	1214542	1172339	1151281	1226748	1286417	1215598	1065078	1225146	1132190	1006426	947450.9	1036115	1107387	1119935	1054051	1082221	1137796	1153780	1112139	1204887	1274451	1060370	1024538	985515.9	1049554	1065444	1017852	1016697	1083138	1033101	1020183	1053974	1157165	1022866	917175.6	948853.1	1015994	1042456	1011397	1056941	1137924	1034549	961059.6	988159.9	1039770	964382	846067.6	952725.4	1033281	1066820	1012439	1041584	1055901	1036212	1002002	992599.1	1036334	953038.3	879169.1	1018924	1100424	1134862	1102967	1105045	1081768	1088133	1011345	1005484	1066795	963465.1	909234	1063893	1206796	1268536	1226695	1212619	1248040	1134144	1089498	1075665	1127850	1031669	984492.1	1072948	1206603	1216263	1175196	1231979	1228121	1114676	1121654	1105924	1212866	1070774	1057295	
16814	1125813	1216596	1169587	1147252	1239633	1279597	1201498	1066419	1210323	1127399	998108.7	951052.7	1037413	1102711	1113733	1071735	1066162	1149088	1150611	1105002	1203444	1275428	1068900	1024464	989201.6	1043336	1068841	1016963	1010834	1087061	1028561	1018127	1050558	1150837	1017267	919527.4	944836.3	1015573	1036215	1015218	1056587	1143033	1032885	964548.4	992781	1024553	967992	850419.4	953275.3	1028319	1067233	999739.3	1048497	1059733	1041167	1010422	975564.9	1031346	948755.9	877833.4	1015258	1106170	1134504	1092308	1100878	1101582	1089711	1005601	1004877	1076796	963620.6	906902.1	1065396	1207469	1262870	1223624	1213733	1246098	1135219	1083024	1073793	1111402	1038745	981852.7	1082031	1206981	1208849	1166243	1224533	1232729	1108270	1121842	1122571	1212926	1065223	1052448	
16834	1130665	1208706	1172581	1157160	1229334	1283243	1214685	1066584	1215560	1129027	1012230	952423.1	1039705	1107440	1115009	1077353	1074335	1163535	1138583	1111755	1211219	1264545	1061822	1027109	1003507	1049326	1062877	1019380	1011518	1088045	1038218	1016685	1043833	1153709	1021743	924421	939546.4	1013661	1028894	1029956	1055306	1137856	1030117	961064.4	991680.7	1037473	962849.3	845856.1	957102.7	1036487	1048193	1012606	1038475	1065729	1031531	1004721	980978.6	1029023	947059.7	880435.9	1010234	1106637	1128223	1095630	1094703	1103670	1090523	1004785	1009350	1073504	974632.4	905222	1055983	1204228	1258686	1221142	1203560	1238828	1119772	1078076	1074767	1117626	1040139	993643.7	1079042	1208591	1215063	1175683	1223846	1223683	1105000	1115733	1114695	1215787	1067314	1055995	
16854	1130457	1216326	1167571	1158421	1223056	1276181	1213812	1071199	1209944	1126648	1006610	951001.1	1034091	1114064	1123517	1081503	1071912	1165605	1147510	1113266	1206191	1267868	1065331	1030726	1001643	1048382	1060823	1019244	1007280	1083830	1024825	1011725	1052798	1151886	1023979	920539.6	943707.4	1007876	1038054	1049303	1053811	1136048	1035648	960322.6	990883.6	1022770	960041.9	854353.1	951174.4	1031605	1059326	1013009	1038270	1068319	1031839	1006486	985841.1	1028544	947602.9	875933.6	1013556	1101904	1135077	1088619	1100448	1126074	1076959	1020043	1002922	1071917	966045.6	909245.1	1060278	1201600	1268922	1218866	1195536	1246341	1125756	1081370	1071717	1122276	1035869	989699.4	1071074	1206730	1211921	1167926	1226176	1222240	1117415	1113803	1114286	1210696	1061762	1062179	
16874	1128776	1213424	1166704	1159849	1229336	1272582	1223532	1072595	1208951	1129283	1016282	944370	1049612	1097380	1130470	1087064	1070936	1170091	1139453	1114280	1211910	1273402	1064623	1026387	998123.4	1045143	1073069	1016938	1005408	1085511	1023502	1011041	1052976	1156640	1024184	922868.3	936715.3	1018135	1039369	1055509	1047842	1137680	1053890	953207.1	994928.7	1032450	959265.3	850655	951336.7	1032911	1054088	1012953	1030386	1086429	1038437	1010952	985827.7	1035503	944533	877437.6	1018567	1111472	1135656	1091280	1096360	1139820	1075136	1005375	1011244	1069706	969469	909796.6	1066759	1200656	1257000	1221850	1205901	1241966	1125829	1084774	1096525	1124229	1035454	984765.4	1075393	1205198	1207033	1162735	1233967	1216996	1107376	1117128	1135953	1208917	1063876	1054340	
16893	1139130	1220004	1166572	1159660	1226574	1272198	1225177	1066854	1214577	1119455	1001178	947698.1	1035799	1096537	1139751	1083588	1057303	1169903	1137893	1111009	1218645	1261858	1058967	1025959	999211	1051571	1069698	1007625	994337.1	1077684	1015498	995947.3	1049980	1146286	1018836	929238.1	945613.3	1007289	1037514	1051637	1035783	1133973	1051971	962975.3	990174.3	1023925	953017.4	849478.6	964912.9	1027638	1061596	1006167	1034784	1099491	1031370	1013725	984464.9	1021749	942735.9	872164.7	1023016	1107385	1131066	1089687	1091817	1147241	1082942	1010471	1012503	1070054	960450.4	903740.6	1067603	1198038	1262662	1215761	1191792	1239452	1124681	1089904	1115671	1109770	1028356	986523.7	1073752	1198935	1201856	1159123	1230954	1204208	1112429	1108555	1150381	1210616	1066175	1052355	
16914	1136778	1214722	1163996	1161443	1219717	1259574	1230948	1066430	1213332	1128425	1015058	943350.1	1035110	1097219	1132672	1083105	1068931	1167891	1129906	1111334	1213357	1270538	1063287	1025942	999628	1044636	1083860	1012351	1004949	1076844	1012003	995996.3	1048237	1149419	1002378	923488.4	939371	1013245	1053297	1041825	1039160	1134990	1061259	957399.6	995043.3	1029461	953718.7	847774.4	948423.4	1035734	1055023	1008764	1030683	1098546	1031155	1006366	979689.1	1023685	937808.6	878502.6	1021445	1106498	1138407	1079210	1083788	1139021	1075793	1005937	1015782	1067646	959875	913501	1064722	1204055	1271047	1213601	1190757	1235564	1128179	1079110	1108943	1114202	1035930	987750.6	1078718	1201659	1212068	1155358	1245960	1201063	1112611	1119716	1141617	1213229	1075948	1057080	
16935	1134024	1212153	1162222	1158960	1219001	1261721	1223822	1060369	1211416	1128289	1010756	954791.9	1042285	1093378	1134632	1071712	1063710	1161846	1134405	1119983	1207704	1261327	1056340	1038333	1001466	1051282	1072765	1010726	997944.3	1067526	1014773	1010041	1057803	1143675	1012993	923782.4	939574.9	1007255	1050138	1049600	1034953	1130973	1060651	965995.7	989647.3	1026676	948372.1	850940.1	947319.4	1032155	1056527	1004307	1022392	1100546	1033233	1009512	986250.9	1025659	937312.3	880521.7	1025996	1103367	1143374	1077503	1079849	1130729	1062638	1011446	1009554	1072726	962680.3	907313.4	1051474	1198702	1276524	1211009	1195095	1227805	1125213	1082960	1104729	1115334	1033055	979145.4	1074869	1200109	1196604	1154615	1255147	1199265	1115258	1111588	1137050	1210888	1074458	1052890	
16955	1134656	1212846	1168366	1174109	1206748	1265362	1222773	1070158	1211188	1126919	1015249	956875.7	1043443	1090233	1134841	1079282	1064738	1152865	1137507	1118293	1209445	1268754	1066403	1028812	993386.1	1046680	1076746	1012768	1005112	1064964	1007385	1000054	1045247	1138738	1016910	927168.3	943623.7	1012383	1058894	1050933	1037226	1127568	1059201	952034.9	992988.4	1012633	944982	846965.4	954481.3	1027575	1053310	1000641	1031675	1088881	1027789	1007907	984443.3	1029760	932997.3	872631	1026282	1095915	1151444	1075688	1077816	1122520	1072237	1005605	1010402	1071478	957417.1	908650.4	1059534	1199734	1274162	1209459	1198483	1223733	1127847	1082862	1107587	1111324	1032372	978660.9	1076202	1198635	1206183	1151194	1262188	1199715	1108768	1118980	1137982	1198242	1059062	1047047	
16975	1132311	1204745	1156262	1190365	1206140	1254481	1228535	1059802	1199473	1118835	1009959	960123	1042210	1087552	1137680	1079750	1066125	1154128	1126358	1116681	1200695	1260948	1062415	1028180	1009129	1040989	1077647	1015375	997276.1	1059954	1010207	998656.1	1049056	1122676	1014600	927294.9	939707	1017028	1061571	1043362	1035196	1119849	1058153	959141.6	990846.4	1009998	948159.9	848188.1	952953.1	1025976	1048655	1007266	1021056	1081188	1032368	1003261	985273.9	1022535	936924.1	878266.4	1019930	1096581	1163970	1071919	1077659	1119701	1064680	1015644	1012044	1071049	954464.9	907384.7	1067498	1198037	1281193	1200069	1194814	1221606	1115081	1077220	1109611	1106150	1025116	987322.1	1081495	1193652	1204422	1146879	1262449	1196094	1110641	1106689	1131360	1203657	1070053	1050977	
16995	1139516	1197939	1176418	1196368	1205416	1256360	1231443	1063777	1209205	1125908	1013531	951768.3	1046894	1085407	1142564	1067044	1063530	1153578	1120560	1121743	1207645	1258545	1060862	1028838	1005586	1044720	1079810	1012249	993830.9	1052739	998812.6	999760.3	1057460	1128939	1011318	922897.6	936555.1	1014287	1063163	1046393	1034291	1115966	1057621	950058.1	989040.7	1010095	943965.1	842811.4	948453.3	1025356	1052490	1027628	1017887	1087713	1029541	1006975	986194.6	1016179	940059.6	880406.4	1025082	1111540	1161937	1066752	1069278	1112507	1063587	1012107	1007837	1072205	964974.6	909397	1067829	1192250	1288921	1192855	1190365	1213966	1118520	1084925	1098556	1113484	1026617	977541.4	1081591	1192345	1195737	1147741	1261361	1199343	1118523	1109654	1138701	1208956	1070105	1046743	
17016	1143503	1203905	1169308	1194009	1198080	1251066	1226254	1056572	1211136	1120670	1012927	951567.3	1040240	1083790	1139845	1064721	1065770	1145126	1127424	1127162	1201413	1262178	1058505	1021723	994963.7	1050311	1077353	1001171	993515.6	1056961	1006938	998802.7	1081615	1117229	1006569	921572.3	941983.6	1013219	1058745	1034325	1031794	1112922	1055790	952194.3	999645.3	1012681	942674.9	846628.4	949104.6	1019160	1045002	1047389	1022778	1084617	1026827	1006996	974203.9	1016770	939553.6	885180.1	1017671	1111710	1165449	1066942	1063021	1114180	1064233	1009244	1013242	1066922	958825	898756	1067382	1196430	1290242	1201689	1183526	1216416	1117914	1085854	1110491	1103208	1035230	982501.3	1080309	1194289	1205292	1143079	1256726	1186267	1131506	1110719	1139524	1207250	1073126	1044915	
17035	1138925	1199414	1166353	1183280	1186388	1233260	1219786	1059983	1209261	1121179	1018442	954514.1	1036762	1078766	1137946	1063228	1060942	1134173	1126529	1130531	1213405	1255778	1090008	1020790	995630	1048939	1070118	1011565	1000047	1052538	1015452	1000744	1086183	1116686	1004524	929754	943090.3	1019312	1051828	1027533	1026116	1112373	1057120	961666.3	993997.9	996902	940297.4	849150.6	937257.1	1030640	1048138	1042915	1016178	1074134	1030891	1007200	981228.4	1014219	939536.4	875058.7	1021337	1108216	1167146	1059022	1065560	1101263	1064612	1008296	1023386	1069076	956175.9	903989.9	1069361	1199837	1305339	1192086	1191464	1210904	1127743	1084852	1107548	1106253	1037597	976744.9	1073788	1186890	1204727	1128720	1259871	1185612	1136070	1112726	1128017	1205681	1072557	1046572	
17056	1144101	1196624	1166843	1193126	1189556	1224447	1219606	1065404	1208425	1113580	1010978	953956	1040767	1084749	1146768	1056568	1054911	1133846	1126594	1136819	1203478	1260234	1102231	1030498	1001756	1038745	1078274	1005315	1000355	1051003	999010.6	1004058	1082961	1117761	996958.1	915060.6	945585.9	1016620	1057506	1027405	1026674	1112118	1043118	960406.1	998445.6	1003158	943136.7	850458.1	946899.7	1029696	1042727	1044296	1021881	1074354	1034857	1002490	977888.3	1020423	938791.1	875153.6	1016173	1098461	1162770	1069583	1062324	1107310	1061774	1005961	1022198	1062341	955250.9	909047.3	1063985	1207958	1301716	1190751	1183680	1201786	1115322	1082780	1104104	1101657	1040904	984107.7	1070845	1186488	1197369	1133535	1253852	1185869	1135341	1106824	1131489	1197134	1073751	1043519	
17076	1138005	1196840	1161806	1184856	1184024	1228191	1215272	1066379	1200748	1118442	1009635	947097.9	1049438	1079113	1135656	1058973	1063619	1135333	1122789	1134991	1208046	1265895	1093783	1026610	1004854	1044366	1073477	1012304	994532.7	1045145	1006321	988117.4	1081331	1119452	994419.9	923673	936123.3	1011691	1060827	1021853	1033532	1112634	1049515	955938.6	992906	996799.7	942948.7	843607.9	945701	1034018	1048135	1033812	1014361	1063924	1033172	1007983	998557.9	1014193	936716.4	870217	1031205	1099302	1166897	1056286	1059106	1096393	1060257	1007877	1012122	1064471	962358.4	907295.4	1068896	1209031	1295645	1183316	1185693	1208152	1119646	1086942	1106172	1107085	1034381	977714.7	1076142	1192909	1201423	1133419	1245665	1175285	1129725	1107093	1131612	1194526	1067842	1050503	
17097	1140137	1198208	1168133	1188631	1183557	1226300	1219578	1060246	1207069	1117366	1014187	948287.3	1056459	1075584	1141425	1049334	1082958	1127776	1116433	1136080	1214398	1259999	1090633	1032292	1001638	1039427	1069472	1028729	1005955	1041498	1004118	996690.9	1079454	1117681	991840.6	917885.1	951339.3	1016285	1048183	1023626	1032395	1109452	1044235	951099.3	994280.1	1002333	942694.9	850879.7	935429	1036860	1042800	1035737	1022636	1058459	1033816	1003141	1014835	1015365	942094.9	878518.9	1026457	1104145	1164501	1057002	1061064	1091993	1059842	1008725	1015840	1056189	957514.4	912666	1066746	1217286	1304644	1175622	1178449	1200514	1107198	1079233	1097500	1107534	1035435	980808.9	1075428	1192849	1197990	1134326	1240115	1188130	1145956	1112498	1123925	1194701	1066747	1050250	
17116	1140111	1192627	1160639	1174319	1184983	1239569	1212019	1054603	1206964	1114556	1004339	951433.1	1051454	1070951	1133377	1047957	1100737	1124904	1124351	1130712	1201848	1258643	1088991	1028850	992946.9	1046228	1071238	1046562	1033281	1047177	1006332	991314	1077957	1125968	990062.1	912470.6	947205.9	1021046	1051609	1019179	1031829	1103657	1038266	958603	1004882	1001980	941176.9	847584.3	942144.9	1024403	1041417	1035097	1022466	1061761	1028769	1003500	1005701	1015525	945778.9	875947.3	1026650	1097875	1163124	1055916	1063269	1089440	1048461	1010717	1013923	1069538	955007.7	907696.4	1060370	1218385	1294726	1180348	1186729	1201897	1115650	1076348	1090840	1102922	1031593	979967.4	1070476	1178622	1200343	1137196	1244355	1179175	1128702	1122790	1134394	1199660	1070191	1047897	
17136	1144317	1188781	1166256	1170471	1193361	1223991	1216735	1055066	1218521	1117312	1005756	955538.4	1045387	1083185	1130837	1048074	1107732	1121910	1123461	1131473	1213255	1258042	1084790	1019824	987890	1046095	1065810	1044910	1040900	1035658	998781.4	997849.3	1082454	1119166	988843.6	918661.4	950173.6	1023189	1046975	1013046	1033651	1098946	1038695	959778.7	1017123	993719.4	946550.6	844572.7	935192.7	1027250	1041720	1037709	1018948	1065708	1027165	1011027	1007340	1014973	936319.4	876807.1	1019148	1100916	1160531	1057655	1059488	1090920	1064277	1006905	1008081	1068204	957131.9	906860.4	1068244	1224960	1300234	1178710	1184902	1203556	1121531	1078366	1090789	1102196	1037254	975693.4	1073774	1177935	1194570	1130460	1243376	1181187	1134258	1098591	1125506	1197090	1074317	1053035	
